symbol,organ_name,en_organ_name,exchange,type,id
NDT,Tổng Công ty cổ phần Dệt May Nam Định,Nam Dinh Textile Garment Joint Stock Corporation,UPCOM,stock,1
HC3,CTCP Xây dựng Số 3 Hải Phòng,HaiPhong Construction Joint Stock Corporation No3,UPCOM,stock,1
NAG,CTCP Tập đoàn Nagakawa,Nagakawa Group Joint Stock Company,HNX,stock,1
HU1,CTCP Đầu tư và Xây dựng HUD1,HUD1 Investment and Construction Joint Stock Company,HOSE,stock,1
RCC,CTCP Tổng Công ty Công trình Đường sắt Việt Nam,Vietnam Railway Construction Corporation Joint Stock Company,UPCOM,stock,1
CHS,CTCP Chiếu sáng Công cộng Thành phố Hồ Chí Minh,Ho Chi Minh City Public Lighting Joint Stock Company,UPCOM,stock,1
GSM,CTCP Thủy điện Hương Sơn,Huong Son Hydro Power Joint Stock Company,UPCOM,stock,1
TCO,CTCP TCO Holdings,TCO Holdings Joint Stock Company,HOSE,stock,1
CFV,CTCP Cà phê Thắng Lợi,Thang Loi Coffee Joint Stock Company,UPCOM,stock,1
VNA,CTCP Vận tải Biển Vinaship,Vinaship Joint Stock Company,UPCOM,stock,1
SII,CTCP Hạ tầng Nước Sài Gòn,Sai Gon Water Infrastructure Corporation,UPCOM,stock,1
XMP,CTCP Thủy điện Xuân Minh,Xuan Minh Hydro Power Joint Stock Company,UPCOM,stock,1
CPH,CTCP Phục vụ Mai táng Hải Phòng,HaiPhong Funeral Services Joint Stock Company,UPCOM,stock,1
TOS,CTCP Dịch vụ biển Tân Cảng,Tan Cang Offshore Services Joint Stock Company,UPCOM,stock,1
DVP,CTCP Đầu tư và Phát triển Cảng Đình Vũ,DinhVu Port Investment & Development Joint Stock Company,HOSE,stock,1
THB,CTCP Bia Hà Nội - Thanh Hóa,Ha Noi - Thanh Hoa Beer Joint Stock Company,HNX,stock,1
NQB,CTCP Cấp nước Quảng Bình,Quang Binh Water Supply Joint Stock Company,UPCOM,stock,1
GSP,CTCP Vận tải Sản Phẩm Khí Quốc tế,International Gas Product Shipping Joint Stock Company,HOSE,stock,1
HTP,CTCP In Sách Giáo khoa Hòa Phát,Hoa Phat Textbook Book Joint Stock Company,UPCOM,stock,1
PHH,CTCP Hồng Hà Việt Nam,Hong Ha Viet Nam Joint Stock Company,UPCOM,stock,1
TTC,CTCP Gạch men Thanh Thanh,Thanh Thanh Joint Stock Company,HNX,stock,1
VVN,Tổng Công ty cổ phần Xây dựng Công nghiệp Việt Nam,Vietnam Industrial Construction Corporation,UPCOM,stock,1
GIL,CTCP Sản xuất Kinh doanh và Xuất nhập khẩu Bình Thạnh,Binh Thanh Import Export Production and Trade Joint Stock Company,HOSE,stock,1
HDA,CTCP Hãng sơn Đông Á,Dong A Paint Joint Stock Company,HNX,stock,1
SHG,Tổng Công ty cổ phần Sông Hồng,Song Hong Joint Stock Corporation,UPCOM,stock,1
L43,CTCP Lilama 45.3,Lilama 45.3 Joint Stock Company,UPCOM,stock,1
TLD,CTCP Đầu tư Xây dựng và Phát triển Đô thị Thăng Long,Thang Long Urban Development and Construction Investment Joint Stock Company,HOSE,stock,1
NTC,CTCP Khu Công nghiệp Nam Tân Uyên,Nam Tan Uyen Joint Stock Company,HOSE,stock,1
SSH,CTCP Phát triển Sunshine Homes,Sunshine Homes Development Joint Stock Company,UPCOM,stock,1
TPP,CTCP Tân Phú Việt Nam,Tan Phu Viet Nam Joint Stock Company,HNX,stock,1
ABT,CTCP Xuất nhập khẩu Thủy sản Bến Tre,Bentre Aquaproduct Import And Export JSC,HOSE,stock,1
DHG,CTCP Dược Hậu Giang,DHG Pharmaceutical Joint Stock Company,HOSE,stock,1
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - CTCP,Petec Trading and Investment Corporation,UPCOM,stock,1
POB,CTCP Xăng dầu Dầu khí Hưng Yên,PetroVietnam Oil Hung Yen Joint Stock Company,UPCOM,stock,1
DCH,CTCP Địa chính Hà Nội,Ha Noi Cadastral Joint Stock Company,UPCOM,stock,1
CACB2510,,CW ACB/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVNM2523,,CW VNM.VND.M.CA.T.2025.2,HOSE,cw,2
CMWG2510,,CW MWG-HSC-MET20,HOSE,cw,2
CFPT2520,,CW FPT.02.PHS.C.EU.Cash,HOSE,cw,2
CVNM2511,,CW VNM/ACBS/Call/EU/Cash/12M/78,HOSE,cw,2
CMWG2504,,CW MWG/15M/SSI/C/EU/Cash-18,HOSE,cw,2
CMWG2521,,CW MWG/0125/C/EU/Cash/MSVN,HOSE,cw,2
CMSN2521,,CW MSN.VND.M.CA.T.2025.1,HOSE,cw,2
CHDB2508,,CW HDB.VND.M.CA.T.2025.2,HOSE,cw,2
CVPB2602,,CW VPB/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CMBB2516,,CW MBB/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CTCB2601,,CW TCB/ACBS/Call/EU/Cash/10M/91,HOSE,cw,2
CVIB2602,,CW VIB/VPBANKS/C/EU/5M/CASH/25-02,HOSE,cw,2
CVRE2518,,CW VRE.KIS.M.CA.T.41,HOSE,cw,2
CTCB2522,,CW TCB/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CVRE2511,,CW VRE-HSC-MET19,HOSE,cw,2
CVRE2601,,CW VRE/VPBANKS/C/EU/6M/CASH/25-02,HOSE,cw,2
CVNM2509,,CW VNM.KIS.M.CA.T.32,HOSE,cw,2
CVNM2520,,CW VNM.06.PHS.C.EU.Cash,HOSE,cw,2
CLPB2601,,CW LPB/VPBANKS/C/EU/5M/CASH/25-02,HOSE,cw,2
CHPG2541,,CW HPG/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CTPB2601,,CW TPB/VPBANKS/C/EU/5M/CASH/25-02,HOSE,cw,2
CTCB2517,,CW TCB.KIS.M.CA.T.06,HOSE,cw,2
CMBB2518,,CW MBB/ACBS/Call/EU/Cash/7M/83,HOSE,cw,2
CTPB2602,,CW TPB/VPBANKS/C/EU/8M/CASH/25-02,HOSE,cw,2
CVRE2521,,CW VRE.07.PHS.C.EU.Cash,HOSE,cw,2
CVPB2605,,CW VPB/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CTCB2511,,CW TCB/VPBANKS/C/EU/9M/CASH/25-01,HOSE,cw,2
CVJC2506,,CW VJC.KIS.M.CA.T.23,HOSE,cw,2
CFPT2534,,CW FPT/VIETCAP/M/Au/T/A8,HOSE,cw,2
CFPT2526,,CW FPT/0225/C/EU/Cash/MSVN,HOSE,cw,2
CMSN2523,,CW MSN/VIETCAP/M/Au/T/A8,HOSE,cw,2
CLPB2602,,CW LPB/VPBANKS/C/EU/8M/CASH/25-02,HOSE,cw,2
CTCB2518,,CW TCB/ACBS/Call/EU/Cash/7M/86,HOSE,cw,2
CVIB2603,,CW VIB/VPBANKS/C/EU/8M/CASH/25-02,HOSE,cw,2
CLPB2507,,CW LPB.KIS.M.CA.T.04,HOSE,cw,2
CTPB2506,,CW TPB.02.PHS.C.EU.Cash,HOSE,cw,2
CMWG2606,,CW MWG/VPBANKS/C/EU/5M/CASH/25-02,HOSE,cw,2
CMSN2510,,CW MSN.KIS.M.CA.T.37,HOSE,cw,2
CFPT2521,,CW FPT.04.PHS.C.EU.Cash,HOSE,cw,2
CSTB2530,,CW STB/0225/C/EU/Cash/MSVN,HOSE,cw,2
CSTB2602,,CW STB/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CFPT2517,,CW FPT/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CMBB2515,,CW MBB/VPBANKS/C/EU/9M/CASH/25-01,HOSE,cw,2
CVHM2522,,CW VHM.KIS.M.CA.T.40,HOSE,cw,2
CSTB2520,,CW STB/VPBANKS/C/EU/9M/CASH/25-01,HOSE,cw,2
CVHM2503,,CW VHM/BSC/C/15M/EU/Cash/2024-01,HOSE,cw,2
CVHM2516,,CW VHM/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CSTB2531,,CW STB.VND.M.CA.T.2025.1,HOSE,cw,2
CMBB2522,,CW MBB/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CHPG2608,,CW HPG/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CTPB2505,,CW TPB.KIS.M.CA.T.10,HOSE,cw,2
CSTB2538,,CW STB/VIETCAP/M/Au/T/A7,HOSE,cw,2
CVHM2606,,CW VHM/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CMWG2604,,CW MWG/ACBS/Call/EU/Cash/10M/89,HOSE,cw,2
CHPG2530,,CW HPG.05.PHS.C.EU.Cash,HOSE,cw,2
CVHM2525,,CW VHM/VIETCAP/M/Au/T/A5,HOSE,cw,2
CSTB2603,,CW STB/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CHDB2509,,CW HDB.VND.M.CA.T.2025.3,HOSE,cw,2
CHPG2607,,CW HPG/9M/SSI/C/EU/Cash-21,HOSE,cw,2
CHPG2522,,CW HPG/VPBANKS/C/EU/9M/CASH/25-01,HOSE,cw,2
CTCB2514,,CW TCB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CSTB2525,,CW STB.06.PHS.C.EU.Cash,HOSE,cw,2
CMBB2520,,CW MBB.VND.M.CA.T.2025.2,HOSE,cw,2
CMSN2603,,CW MSN/VPBANKS/C/EU/8M/CASH/25-02,HOSE,cw,2
CMBB2505,,CW MBB/BSC/C/15M/EU/Cash/2024-01,HOSE,cw,2
CVPB2525,,CW VPB/0125/C/EU/Cash/MSVN,HOSE,cw,2
CVNM2522,,CW VNM.VND.M.CA.T.2025.1,HOSE,cw,2
CHPG2532,,CW HPG.09.PHS.C.EU.Cash,HOSE,cw,2
CTCB2524,,CW TCB/VIETCAP/M/Au/T/A7,HOSE,cw,2
CHDB2507,,CW HDB.VND.M.CA.T.2025.1,HOSE,cw,2
CHPG2605,,CW HPG/LPBS/Call/EU/Cash/12M/16,HOSE,cw,2
CFPT2523,,CW FPT.KIS.M.CA.T.06,HOSE,cw,2
CFPT2604,,CW FPT/LPBS/Call/EU/Cash/12M/14,HOSE,cw,2
CMSN2606,,CW MSN.6M.SSV.C.EU.Cash.25.02,HOSE,cw,2
CSTB2514,,CW STB-HSC-MET15,HOSE,cw,2
CHDB2510,,CW HDB/VIETCAP/M/Au/T/A3,HOSE,cw,2
CVPB2533,,CW VPB/VIETCAP/M/Au/T/A8,HOSE,cw,2
CSTB2528,,CW STB/ACBS/Call/EU/Cash/7M/85,HOSE,cw,2
CVPB2531,,CW VPB/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CMSN2604,,CW MSN/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CHPG2537,,CW HPG.VND.M.CA.T.2025.1,HOSE,cw,2
CHPG2540,,CW HPG/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CFPT2527,,CW FPT.VND.M.CA.T.2025.1,HOSE,cw,2
CVHM2512,,CW VHM/ACBS/Call/EU/Cash/12M/76,HOSE,cw,2
CVHM2602,,CW VHM/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CSSB2508,,CW SSB.KIS.M.CA.T.09,HOSE,cw,2
CVPB2512,,CW VPB-HSC-MET18,HOSE,cw,2
CHPG2518,,CW HPG/ACBS/Call/EU/Cash/12M/69,HOSE,cw,2
CTPB2603,,CW TPB.6M.SSV.C.EU.Cash.25.02,HOSE,cw,2
CVPB2601,,CW VPB/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CVJC2505,,CW VJC.KIS.M.CA.T.22,HOSE,cw,2
CTCB2520,,CW TCB.VND.M.CA.T.2025.2,HOSE,cw,2
CSTB2536,,CW STB/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CSTB2535,,CW STB/PINETREE/C/EU/7M/CASH/25-01,HOSE,cw,2
CHPG2539,,CW HPG.VND.M.CA.T.2025.3,HOSE,cw,2
CSHB2505,,CW SHB.KIS.M.CA.T.12,HOSE,cw,2
CVIB2512,,CW VIB.VND.M.CA.T.2025.1,HOSE,cw,2
CVPB2532,,CW VPB/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CTPB2507,,CW TPB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CVRE2519,,CW VRE.KIS.M.CA.T.42,HOSE,cw,2
CVRE2523,,CW VRE.KIS.M.CA.T.44,HOSE,cw,2
CMBB2519,,CW MBB.VND.M.CA.T.2025.1,HOSE,cw,2
CSTB2527,,CW STB.KIS.M.CA.T.50,HOSE,cw,2
CVIC2515,,CW VIC/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CHPG2525,,CW HPG/15M/SSI/C/EU/Cash-20,HOSE,cw,2
CTCB2603,,CW TCB/VPBANKS/C/EU/9M/CASH/25-02,HOSE,cw,2
CHPG2528,,CW HPG/ACBS/Call/EU/Cash/7M/82,HOSE,cw,2
CHPG2534,,CW HPG.KIS.M.CA.T.52,HOSE,cw,2
CVRE2527,,CW VRE/VIETCAP/M/Au/T/A5,HOSE,cw,2
CVPB2502,,CW VPB/15M/SSI/C/EU/Cash-18,HOSE,cw,2
CLPB2503,,CW LPB/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CACB2606,,CW ACB-HSC-MET04,HOSE,cw,2
CHPG2527,,CW HPG.KIS.M.CA.T.51,HOSE,cw,2
CHDB2506,,CW HDB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CMWG2609,,CW MWG/9M/SSI/C/EU/Cash-21,HOSE,cw,2
CFPT2512,,CW FPT-HSC-MET18,HOSE,cw,2
CVPB2521,,CW VPB.03.PHS.C.EU.Cash,HOSE,cw,2
CMBB2607,,CW MBB/9M/SSI/C/EU/Cash-21,HOSE,cw,2
CVHM2519,,CW VHM.01.PHS.C.EU.Cash,HOSE,cw,2
CMBB2601,,CW MBB/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CVIB2513,,CW VIB.VND.M.CA.T.2025.2,HOSE,cw,2
CSHB2603,,CW SHB/VPBANKS/C/EU/8M/CASH/25-02,HOSE,cw,2
CSHB2515,,CW SHB/VIETCAP/M/Au/T/A1,HOSE,cw,2
CVHM2520,,CW VHM.03.PHS.C.EU.Cash,HOSE,cw,2
CMWG2603,,CW MWG/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CMSN2519,,CW MSN/MBS/C/EU/CASH/9M/25-01,HOSE,cw,2
CTCB2507,,CW TCB/ACBS/Call/EU/Cash/12M/74,HOSE,cw,2
CHPG2516,,CW HPG.KIS.M.CA.T.49,HOSE,cw,2
CVIB2508,,CW VIB/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVPB2520,,CW VPB.KIS.M.CA.T.21,HOSE,cw,2
CFPT2533,,CW FPT/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CLPB2508,,CW LPB.KIS.M.CA.T.05,HOSE,cw,2
CMWG2515,,CW MWG/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVJC2507,,CW VJC/VIETCAP/M/Au/T/A2,HOSE,cw,2
CACB2604,,CW ACB/LPBS/Call/EU/Cash/12M/02,HOSE,cw,2
CVIB2601,,CW VIB/LPBS/Call/EU/Cash/12M/10,HOSE,cw,2
CVPB2522,,CW VPB.06.PHS.C.EU.Cash,HOSE,cw,2
CACB2518,,CW ACB/VIETCAP/M/Au/T/A5,HOSE,cw,2
CACB2517,,CW ACB/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CSSB2504,,CW SSB.KIS.M.CA.T.05,HOSE,cw,2
CFPT2602,,CW FPT/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CMWG2524,,CW MWG.VND.M.CA.T.2025.2,HOSE,cw,2
CVPB2604,,CW VPB/LPBS/Call/EU/Cash/6M/11,HOSE,cw,2
CDGC2501,,CW DGC/VIETCAP/M/Au/T/A1,HOSE,cw,2
CMBB2604,,CW MBB/ACBS/Call/EU/Cash/10M/88,HOSE,cw,2
CVIB2514,,CW VIB/VIETCAP/M/Au/T/A4,HOSE,cw,2
CVNM2518,,CW VNM.KIS.M.CA.T.35,HOSE,cw,2
CVHM2521,,CW VHM.KIS.M.CA.T.39,HOSE,cw,2
CMWG2528,,CW MWG/VIETCAP/M/Au/T/A10,HOSE,cw,2
CVPB2603,,CW VPB/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CFPT2528,,CW FPT.VND.M.CA.T.2025.2,HOSE,cw,2
CVRE2522,,CW VRE/MBS/C/EU/CASH/9M/25-01,HOSE,cw,2
CMBB2608,,CW MBB/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CFPT2524,,CW FPT.KIS.M.CA.T.07,HOSE,cw,2
CHPG2538,,CW HPG.VND.M.CA.T.2025.2,HOSE,cw,2
CVPB2530,,CW VPB/PINETREE/C/EU/7M/CASH/25-01,HOSE,cw,2
CHDB2602,,CW HDB/VPBANKS/C/EU/9M/CASH/25-02,HOSE,cw,2
CTPB2511,,CW TPB/VIETCAP/M/Au/T/A4,HOSE,cw,2
CSTB2524,,CW STB.03.PHS.C.EU.Cash,HOSE,cw,2
CHDB2505,,CW HDB.KIS.M.CA.T.26,HOSE,cw,2
CSHB2601,,CW SHB/LPBS/Call/EU/Cash/6M/25,HOSE,cw,2
CMWG2523,,CW MWG.VND.M.CA.T.2025.1,HOSE,cw,2
CSSB2507,,CW SSB.KIS.M.CA.T.08,HOSE,cw,2
CMWG2522,,CW MWG/0225/C/EU/Cash/MSVN,HOSE,cw,2
CSTB2521,,CW STB/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CTCB2523,,CW TCB/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CMBB2524,,CW MBB/VIETCAP/M/Au/T/A7,HOSE,cw,2
CFPT2519,,CW FPT/ACBS/Call/EU/Cash/7M/81,HOSE,cw,2
CACB2605,,CW ACB/VPBANKS/C/EU/7M/CASH/25-02,HOSE,cw,2
CVPB2510,,CW VPB.KIS.M.CA.T.17,HOSE,cw,2
CVIC2513,,CW VIC.KIS.M.CA.T.40,HOSE,cw,2
CTCB2606,,CW TCB-HSC-MET16,HOSE,cw,2
CMBB2510,,CW MBB-HSC-MET19,HOSE,cw,2
CACB2601,,CW ACB/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CVNM2521,,CW VNM.KIS.M.CA.T.37,HOSE,cw,2
CSTB2529,,CW STB/0125/C/EU/Cash/MSVN,HOSE,cw,2
CSTB2532,,CW STB.VND.M.CA.T.2025.2,HOSE,cw,2
CVRE2516,,CW VRE/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVHM2511,,CW VHM-HSC-MET17,HOSE,cw,2
CFPT2532,,CW FPT/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CHPG2602,,CW HPG/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CHDB2601,,CW HDB/VPBANKS/C/EU/6M/CASH/25-02,HOSE,cw,2
CVHM2604,,CW VHM/LPBS/Call/EU/Cash/12M/22,HOSE,cw,2
CMBB2511,,CW MBB/ACBS/Call/EU/Cash/12M/70,HOSE,cw,2
CMBB2603,,CW MBB/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CSHB2509,,CW SHB.KIS.M.CA.T.15,HOSE,cw,2
CSTB2601,,CW STB/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CSSB2509,,CW SSB.KIS.M.CA.T.10,HOSE,cw,2
CVIC2517,,CW VIC/VIETCAP/M/Au/T/A4,HOSE,cw,2
CSTB2523,,CW STB.KIS.M.CA.T.49,HOSE,cw,2
CMSN2516,,CW MSN/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVPB2516,,CW VPB/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVPB2527,,CW VPB.VND.M.CA.T.2025.1,HOSE,cw,2
CVHM2523,,CW VHM/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CFPT2603,,CW FPT/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CVHM2603,,CW VHM/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CFPT2606,,CW FPT/VPBANKS/C/EU/9M/CASH/25-02,HOSE,cw,2
CLPB2510,,CW LPB/VIETCAP/M/Au/T/A1,HOSE,cw,2
CHPG2601,,CW HPG/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CACB2512,,CW ACB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CVNM2603,,CW VNM-HSC-MET13,HOSE,cw,2
CFPT2513,,CW FPT/ACBS/Call/EU/Cash/12M/68,HOSE,cw,2
CTCB2602,,CW TCB/LPBS/Call/EU/Cash/6M/07,HOSE,cw,2
CMWG2525,,CW MWG.VND.M.CA.T.2025.3,HOSE,cw,2
CHPG2606,,CW HPG/VPBANKS/C/EU/12M/CASH/25-02,HOSE,cw,2
CHPG2524,,CW HPG/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CTCB2516,,CW TCB.KIS.M.CA.T.05,HOSE,cw,2
CSTB2512,,CW STB.KIS.M.CA.T.47,HOSE,cw,2
CACB2602,,CW ACB/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CSTB2606,,CW STB-HSC-MET16,HOSE,cw,2
CACB2511,,CW ACB/15M/SSI/C/EU/Cash-20,HOSE,cw,2
CFPT2608,,CW FPT/9M/SSI/C/EU/Cash-21,HOSE,cw,2
CMSN2518,,CW MSN.KIS.M.CA.T.39,HOSE,cw,2
CACB2516,,CW ACB/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CSTB2515,,CW STB/ACBS/Call/EU/Cash/12M/73,HOSE,cw,2
CFPT2531,,CW FPT/PINETREE/C/EU/7M/CASH/25-01,HOSE,cw,2
CHPG2610,,CW HPG.12M.SSV.C.EU.Cash.25.02,HOSE,cw,2
CHPG2523,,CW HPG/VPBANKS/C/EU/12M/CASH/25-01,HOSE,cw,2
CVPB2513,,CW VPB/ACBS/Call/EU/Cash/12M/79,HOSE,cw,2
CVNM2519,,CW VNM.KIS.M.CA.T.36,HOSE,cw,2
CSTB2605,,CW STB/LPBS/Call/EU/Cash/6M/05,HOSE,cw,2
CFPT2525,,CW FPT/0125/C/EU/Cash/MSVN,HOSE,cw,2
CVIB2504,,CW VIB/ACBS/Call/EU/Cash/12M/77,HOSE,cw,2
CACB2514,,CW ACB.VND.M.CA.T.2025.2,HOSE,cw,2
CMWG2516,,CW MWG.02.PHS.C.EU.Cash,HOSE,cw,2
CMSN2602,,CW MSN/VPBANKS/C/EU/5M/CASH/25-02,HOSE,cw,2
CVPB2528,,CW VPB.VND.M.CA.T.2025.2,HOSE,cw,2
CMBB2605,,CW MBB/LPBS/Call/EU/Cash/12M/04,HOSE,cw,2
CMSN2512,,CW MSN/ACBS/Call/EU/Cash/12M/71,HOSE,cw,2
CVRE2520,,CW VRE.06.PHS.C.EU.Cash,HOSE,cw,2
CFPT2607,,CW FPT/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CFPT2510,,CW FPT.KIS.M.CA.T.04,HOSE,cw,2
CMSN2605,,CW MSN/9M/SSI/C/EU/Cash-21,HOSE,cw,2
CVIC2514,,CW VIC.KIS.M.CA.T.41,HOSE,cw,2
CVPB2523,,CW VPB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CVPB2526,,CW VPB/0225/C/EU/Cash/MSVN,HOSE,cw,2
CHPG2609,,CW HPG-HSC-MET18,HOSE,cw,2
CHPG2542,,CW HPG/VIETCAP/M/Au/T/A8,HOSE,cw,2
CMBB2606,,CW MBB/VPBANKS/C/EU/9M/CASH/25-02,HOSE,cw,2
CMBB2517,,CW MBB/15M/SSI/C/EU/Cash-20,HOSE,cw,2
CTPB2509,,CW TPB.KIS.M.CA.T.12,HOSE,cw,2
CHPG2535,,CW HPG/0125/C/EU/Cash/MSVN,HOSE,cw,2
CSTB2604,,CW STB/ACBS/Call/EU/Cash/10M/90,HOSE,cw,2
CMWG2601,,CW MWG/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CVNM2503,,CW VNM/15M/SSI/C/EU/Cash-18,HOSE,cw,2
CVRE2512,,CW VRE/ACBS/Call/EU/Cash/12M/80,HOSE,cw,2
CMWG2527,,CW MWG/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CSTB2537,,CW STB/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CSTB2519,,CW STB/VPBANKS/C/EU/12M/CASH/25-01,HOSE,cw,2
CVPB2504,,CW VPB/BSC/C/15M/EU/Cash/2024-01,HOSE,cw,2
CHPG2604,,CW HPG/ACBS/Call/EU/Cash/10M/87,HOSE,cw,2
CACB2513,,CW ACB.VND.M.CA.T.2025.1,HOSE,cw,2
CMWG2605,,CW MWG/LPBS/Call/EU/Cash/6M/19,HOSE,cw,2
CVRE2526,,CW VRE/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CMWG2508,,CW MWG.KIS.M.CA.T.09,HOSE,cw,2
CHPG2505,,CW HPG/15M/SSI/C/EU/Cash-18,HOSE,cw,2
CMWG2517,,CW MWG.04.PHS.C.EU.Cash,HOSE,cw,2
CVNM2601,,CW VNM/LPBS/Call/EU/Cash/12M-24,HOSE,cw,2
CMWG2610,,CW MWG-HSC-MET21,HOSE,cw,2
CTCB2604,,CW TCB/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CLPB2509,,CW LPB.KIS.M.CA.T.06,HOSE,cw,2
CVRE2525,,CW VRE/12M/KAFI/C/EU/CASH/2501,HOSE,cw,2
CACB2603,,CW ACB/TCBS/C/EU/12M/CASH/02,HOSE,cw,2
CVHM2601,,CW VHM/TCBS/C/EU/6M/CASH/02,HOSE,cw,2
CTPB2503,,CW TPB/ACBS/Call/EU/Cash/12M/75,HOSE,cw,2
CSHB2602,,CW SHB/VPBANKS/C/EU/5M/CASH/25-02,HOSE,cw,2
CTPB2510,,CW TPB.KIS.M.CA.T.13,HOSE,cw,2
CMSN2601,,CW MSN/LPBS/Call/EU/Cash/12M/18,HOSE,cw,2
CTCB2521,,CW TCB.VND.M.CA.T.2025.3,HOSE,cw,2
CVRE2524,,CW VRE.KIS.M.CA.T.45,HOSE,cw,2
CMBB2523,,CW MBB/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CSHB2511,,CW SHB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CMWG2511,,CW MWG/ACBS/Call/EU/Cash/12M/72,HOSE,cw,2
CMWG2602,,CW MWG/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
CVNM2602,,CW VNM/VPBANKS/C/EU/7M/CASH/25-02,HOSE,cw,2
CMWG2608,,CW MWG/6M/SSI/C/EU/Cash-21,HOSE,cw,2
CMWG2518,,CW MWG.06.PHS.C.EU.Cash,HOSE,cw,2
CVPB2524,,CW VPB.KIS.M.CA.T.22,HOSE,cw,2
CVNM2515,,CW VNM/12M/SSI/C/EU/Cash-20,HOSE,cw,2
CVNM2524,,CW VNM/VIETCAP/M/Au/T/A6,HOSE,cw,2
CVIB2510,,CW VIB.KIS.M.CA.T.02,HOSE,cw,2
CVIC2516,,CW VIC/15M/KAFI/C/EU/CASH/2502,HOSE,cw,2
CACB2515,,CW ACB.VND.M.CA.T.2025.3,HOSE,cw,2
CHPG2531,,CW HPG.08.PHS.C.EU.Cash,HOSE,cw,2
CTCB2605,,CW TCB/9M/SSI/C/EU/Cash-21,HOSE,cw,2
CACB2502,,CW ACB/15M/SSI/C/EU/Cash-18,HOSE,cw,2
CMSN2520,,CW MSN.KIS.M.CA.T.40,HOSE,cw,2
CSTB2526,,CW STB/MBS/C/EU/CASH/6M/25-01,HOSE,cw,2
CVHM2518,,CW VHM.KIS.M.CA.T.36,HOSE,cw,2
CMBB2602,,CW MBB/TCBS/C/EU/9M/CASH/02,HOSE,cw,2
